This document has 1253 terms. 
t_index	term	Norm_tf_idf
595	growth	0.2514857995876679
3663	investments	0.20008810542748043
1164	incomes	0.16956418162859538
1629	longterm	0.1689459116635714
3949	earnings	0.13453233192161507
1129	hardworking	0.12717313622144655
239	economy	0.10905749345107238
475	workers	0.10412736518282256
1531	research	0.09759056507130685
3043	shortterm	0.0938492605758134
3665	reward	0.07503303953530517
3197	propose	0.07038694543186005
101	americans	0.06816574990859525
449	businesses	0.06806362042308063
2830	risks	0.06645872883925562
1040	ensure	0.06617691154683462
787	rules	0.06604065439093842
1504	evidence	0.06506037671420457
1499	stock	0.06506037671420457
476	share	0.06407837857404466
297	companies	0.06378755724386267
1364	institutions	0.06271618601412529
1429	responsible	0.06271618601412529
454	financial	0.0622661491233762
932	nearly	0.062128934699646185
880	costs	0.0602409967472378
2245	driver	0.06005449171075104
2211	pays	0.06005449171075104
525	wages	0.059372778766903826
5146	technological	0.05870026115697483
5147	pathways	0.05870026115697483
4745	highquality	0.05870026115697483
5094	delivering	0.05870026115697483
5170	duffy	0.05870026115697483
5108	quarterly	0.05870026115697483
5116	simplification	0.05870026115697483
849	profits	0.05843342137442609
497	past	0.05769773124160885
336	ahead	0.05712371845764831
817	raising	0.05669964551739483
1138	employees	0.056521393876198464
391	child	0.05546502002917926
611	reform	0.05545812048432492
1945	learning	0.05494080712338991
1913	markets	0.05494080712338991
1813	choices	0.05494080712338991
1961	sector	0.05494080712338991
1935	saved	0.05494080712338991
4304	exchange	0.05381293276864603
4293	capitalism	0.05381293276864603
3899	longerterm	0.05381293276864603
4085	tackle	0.05381293276864603
3889	barely	0.05381293276864603
3931	connect	0.05381293276864603
4307	terry	0.05381293276864603
4275	lifts	0.05381293276864603
4278	proposing	0.05381293276864603
4299	highfrequency	0.05381293276864603
4274	trickle	0.05381293276864603
4141	traders	0.05381293276864603
262	create	0.052839037736892004
181	families	0.05260034924955144
731	challenges	0.05188639372008538
984	success	0.0512837717527259
980	focus	0.0512837717527259
1574	benefit	0.05068377349907141
1589	rising	0.05068377349907141
3460	investors	0.05002202635687011
3510	companys	0.05002202635687011
3659	imposed	0.05002202635687011
3347	decline	0.05002202635687011
3642	shareholders	0.05002202635687011
1462	individuals	0.04879528253565343
879	middleclass	0.048192797397790234
1403	offer	0.047037139510593975
3154	empower	0.0469246302879067
3158	shadow	0.0469246302879067
3001	studies	0.0469246302879067
2954	boost	0.0469246302879067
3198	embrace	0.0469246302879067
3184	expanding	0.0469246302879067
3108	hire	0.0469246302879067
3195	creates	0.0469246302879067
850	private	0.04674673709954087
111	help	0.04640730397538256
299	future	0.046390950722809216
1293	none	0.04539250654576466
1301	everyday	0.04539250654576466
2715	todays	0.04430581922617041
2630	trends	0.04430581922617041
2704	firsthand	0.04430581922617041
2573	budgets	0.04430581922617041
2696	oversight	0.04430581922617041
2524	faster	0.042037301899577904
2377	firms	0.042037301899577904
2529	burdens	0.042037301899577904
2404	gains	0.042037301899577904
2530	regulators	0.042037301899577904
2528	advanced	0.042037301899577904
302	raise	0.04184392295994892
306	public	0.04184392295994892
316	build	0.04184392295994892
1107	key	0.04101325222486828
186	business	0.04046180711503957
207	tax	0.04040516978534709
486	successful	0.04004898660877791
2189	establish	0.04003632780716736
2142	improving	0.04003632780716736
1023	invest	0.03970614692810078
1006	fairness	0.03970614692810078
241	street	0.0396572703458445
10016	thx	0.03868209725339115
10018	dedicate	0.03868209725339115
10017	leeches	0.03868209725339115
10021	calendar	0.03868209725339115
10019	performing	0.03868209725339115
10022	sectors	0.03868209725339115
10023	performed	0.03868209725339115
10020	sixweek	0.03868209725339115
975	banks	0.03846282881454442
2068	exciting	0.03824639548780198
2074	alongside	0.03824639548780198
2033	reforms	0.03824639548780198
2109	practically	0.03824639548780198
2134	grandmother	0.03824639548780198
2051	importance	0.03824639548780198
158	strong	0.03763010419120914
951	trust	0.03727736081978772
943	areas	0.03727736081978772
1848	relief	0.036627204748926605
1965	entrepreneurs	0.036627204748926605
1849	socalled	0.036627204748926605
1966	bargain	0.036627204748926605
896	price	0.03614459804834267
898	grow	0.03614459804834267
887	peoples	0.03614459804834267
874	capital	0.03614459804834267
590	global	0.03592654279823828
411	class	0.035689099346409354
1773	keeps	0.03514899941883857
1785	manufacturing	0.03514899941883857
1731	brain	0.03514899941883857
1742	net	0.03514899941883857
1665	complex	0.03514899941883857
1788	talent	0.03514899941883857
